title,author,isbn,publisher,chapter_number,chapter_title,section_number,content,reference
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,21,경건한 예배와  안식일,5,"경외심을 가지고 성경을 읽는 것,1) 말씀을 바르게 설교하는 것,2) 이해 와 믿음과 경외함으로 하나님께 순종하는 가운데 그 말씀을 주의 깊게 듣는 것,3) 그리고 마음에 은혜를 담아 시편을 노래하는 것은,4) 또한 그리스도께 서 제정하신 성례를 적절하게 시행하고 합당하게 받는 것과 같이, 과연 하나님께 대한 경건한 예배의 정규적인 요소들이다.5) 그 밖에 경건한 맹세,6) 서원,7) 엄숙한 금식,8) 경우에 따라 드리는 감사9)와 같은 것은 때와 기회가 있을 때 거룩하고 경건한 방식으로 실행되어야 한다.10)",1) 행 15:21; 계 1:3. 2) 딤후 4:2. 3) 약 1:22; 행 10:33; 마 13:19; 히 4:2; 사 66:2. 4) 골 3:16; 엡 5:19; 약 5:13. 5) 마 28:19; 고전 11:23~29; 행 2:42. 6) 신 6:13; 느 10:29. 7) 사 19:21; 전 5:4~5. 8) 욜 2:12; 에 4:16; 마 9:15; 고전 7:5. 9) 시 107:1~43; 에 9:22. 10) 히 12:28.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,21,경건한 예배와  안식일,6,"지금 복음 아래서는 기도나 경건한 예배의 다른 어떤 요소들이 특정한 장소에서 행하도록 혹은 특정한 장소를 향해서 행하도록 매여 있는 것도 아니며, 또한 특정한 장소로 인해 더 기쁘게 받아들여지는 것도 아니다.1) 하나님께는 모든 곳에서2) 영과 진리로3) 예배해야 한다. 날마다4) 드리는 사적인 가정 예배5) 그리고 은밀히 홀로 드리는 개인적인 예배6) 때도 그래야 하지만, 공적 집회에서는 더 엄숙히 예배해야 한다. 하나님께서 자신의 말씀이나 섭리로 공적 집회로 부르실 때 부주의나 고의로 이를 무시하거나 등한히 해서는 안 된다.7)","1) 요 4:21. 2) 말 1:11; 딤전 2:8. 3) 요 4:23~24. 4) 마 6:11. 5) 렘 10:25; 신 6:6~7; 욥 1:5; 삼하 6:18, 20; 벧전 3:7; 행 10:2. 6) 마 6:6; 엡 6:18. 7) 사 56:6~7; 히 10:25; 잠 1:20~21, 24; 8:34; 행 13:42; 눅 4:16; 행 2:42."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,21,경건한 예배와  안식일,7,"본성의 법을 따라 하나님을 예배하기 위하여 일반적으로 적당한 분량의 시간을 따로 마련하듯이, 하나님께서 자신의 말씀 안에서 모든 시대에 걸쳐 모든 사람에게 구속력이 있는, 의지로 정해주신, 도덕적이고 영구한 계명으로 칠 일 가운데 특별히 어느 한 날을 안식일로 지정하시어 하나님을 향해 거룩히 지키도록 하셨다.1) 이날은 창세로부터 그리스도의 부활까지 한 주의 마지막 날이었으나, 그리스도의 부활 이후 한 주의 첫날로 바뀌었다.2) 이날은 성경에서 주의 날이라 불리며,3) 기독교 안식일로 세상의 끝날까지 계속 지켜져야 한다.4)","1) 출 20:8, 10~11; 사 56:2, 4, 6~7. 2) 창 2:2~3; 고전 16:1~2; 행 20:7. 3) 계 1:10. 4) 출 20:8, 10; 마 5:17~18."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,21,경건한 예배와  안식일,8,"이 안식일이 하나님을 향해 거룩하게 지켜지려면, 사람들은 마음을 합당하게 준비하고 일상사를 미리 정리한 후에, 세상의 생업과 오락에 관한 일과 말과 생각을 그치고, 온종일 거룩한 쉼을 지켜야 한다.1) 그뿐만 아니라 하나님께 공예배와 사적 예배를 드리는 일, 그리고 부득이한 일과 긍휼을 행하는 일에 온종일 전념해야 한다.2)","1) 출 20:8; 16:23, 25~26, 29~30; 31:15~17; 사 58:13; 느 13:15~19, 21~22. 2) 사 58:13; 마 12:1~13."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,22,합법적 맹세와  서원,1,"합법적 맹세는 경건한 예배의 한 부분이다.1) 합당한 경우에 예배 중 엄숙히 맹세하는 사람은 자신의 주장이나 약속에 대해 증인이 되어 주시도 록, 그리고 자신이 맹세한 바가 진실인지 거짓인지 판단해 주시도록 하나님 을 부른다.2)",1) 신 10:20. 2) 출 20:7; 레 19:12; 고후 1:23; 대하 6:22~23.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,22,합법적 맹세와  서원,2,"오직 하나님의 이름으로만 맹세해야 한다. 이때 하나님의 이름은 지 극히 거룩한 두려움과 경외심을 가지고 사용해야 한다.1) 그러므로 그 영광 스럽고 두려운 이름으로 망령되게 또는 성급히 맹세하거나 다른 어떤 것으 로 맹세하는 것은 죄악이며 혐오해야 할 일이다.2) 그럼에도 비중 있고 중요 한 문제에 있어서는 구약 시대에서만 아니라 신약 시대에서도 맹세는 하나 님의 말씀에 의해 보장되는 정당한 일인 만큼,3) 합법적인 권위에 의해 요구 될 때 이러한 문제에 대한 합법적인 맹세는 행해져야 한다.4)","1) 신 6:13. 2) 출 20:7; 렘 5:7; 마 5:34, 37; 약 5:12. 3) 히 6:16; 고후 1:23; 사 65:16. 4) 왕상 8:31; 느 13:25; 스 10:5."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,22,합법적 맹세와  서원,3,"맹세하는 사람은 누구든지 그처럼 엄숙한 행위의 무게를 마땅히 고 려해야만 하며, 맹세함에 있어 자신이 진실이라고 온전히 확신하는 것 외에 는 어떤 것도 단언해서는 안 된다.1) 어떤 사람도 선하고 의로운 것, 그리고 스스로 그렇다고 믿는 것, 또한 그가 행할 수도 있고 행하기로 결심할 수도 있는 것이 아닌 어떤 것에 맹세로 자신을 속박해서는 안 된다.2) 그러나 합법 적인 권위에 의해 요구될 때 선하고 의로운 것에 관한 맹세를 거부하는 것은 죄이다.3)","1) 출 20:7; 렘 4:2. 2) 창 24:2~3, 5~6, 8~9. 3) 민 5:19, 21; 느 5:12; 출 22:7~11."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,22,합법적 맹세와  서원,4,"맹세는 모호함이나 의중을 감추는 일 없이 명백하며 평범한 의미를 가진 말로 해야 한다.1) 맹세가 죄짓는 일을 지킬 의무를 부과하지는 않는다. 그러나 죄가 아닌 일에 대해 맹세했다면, 자신에게 해가 될지라도 지켜야만 하며,2) 또한 이단이나 불신자에게 맹세한 것일지라도 어겨서는 안 된다.3)","1) 렘 4:2; 시 24:4. 2) 삼상 25:22, 32~34; 시 15:4. 3) 겔 17:16, 18~19; 수 9:18~19; 삼하 21:1."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,22,합법적 맹세와  서원,5,"서원은 약속이 있는 맹세와 같은 성격을 지니므로, 맹세할 때와 마찬가 지로 경건한 마음으로 조심스럽게 해야 하며 신실함으로 실행해야 한다.1)",1) 사 19:21; 전 5:4~6; 시 61:8; 66:13~14.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,22,합법적 맹세와  서원,6,"서원은 어떤 피조물에게도 해서는 안 되며 오직 하나님께만 해야 한 다.1) 기쁘게 받으시는 서원이 되려면, 자발적으로, 믿음과 양심의 의무감에서, 베푸신 긍휼이나 필요한 것을 주심에 대한 감사의 표현으로 해야 한다. 이로써 우리 자신이 필수적인 의무나 다른 일에 더 엄중히 매이게 된다. 이 다른 일에는 필수적인 의무에 적합한 도움을 주는 만큼 그리고 도움을 주는 동안에만 매인다.2)",1) 시 76:11; 렘 44:25~26. 2) 신 23:21~23; 시 50:14; 창 28:20~22; 삼상 1:11; 시 66:13~14; 132:2~5.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,22,합법적 맹세와  서원,7,"누구도 하나님의 말씀이 금한 어떤 것을 행하려고 서원하거나, 말씀이 명한 의무를 방해하는 어떤 것을 행하려고 서원하거나, 자신의 힘으로 할 수 없는 어떤 것을 행하려고 서원하거나, 하나님에게서 행할 능력을 약속받지 못한 어떤 일을 실행하려고 서원해서는 안 된다.1) 이러한 점에서, 종신 독신생활, 청빈 서약 그리고 규칙 순종과 같은 교황주의자의 수도서원들은 더 높은 수준의 완전한 것이기는커녕 도리어 그리스도인이 얽히지 말아야 하는 미신이며 죄악된 덫일 뿐이다.2)","1) 행 23:12, 14; 막 6:26; 민 30:5, 8, 12~13. 2) 마 19:11~12; 고전 7:2, 9; 엡 4:28; 벧전 4:2; 고전 7:23."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,23,국가 통치자,1,"온 세상의 왕이시며 가장 높으신 주 하나님께서 그분 자신의 영광과 공적 선을 목적으로 국가 통치자를 세워 자신 아래, 국민 위에 두셨다. 그리 고 이 목적을 위하여 선한 사람을 보호하고 격려하며 악행하는 자를 징벌하 도록 이들에게 칼의 권세를 부여하셨다.1)",1) 롬 13:1~4; 벧전 2:13~14.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,23,국가 통치자,2,"그리스도인이 통치자의 직무로 부름 받을 경우 이 직무를 받아들여 수행 하는 것은 정당하다.1) 이 직무를 실행할 때, 그리스도인은 각 나라의 건전한 법률에 따라 특별히 경건과 정의와 평화를 지켜야만 하기 때문에2) 이 목적 을 위하여 신약 시대인 지금 정의롭고 필요한 경우에는 정당하게 전쟁을 수 행할 수 있다.3)","1) 잠 8:15~16; 롬 13:1~2, 4. 2) 시 2:10~12; 딤전 2:2; 시 82:3~4; 삼하 23:3; 벧전 2:13. 3) 눅 3:14; 롬 13:4; 마 8:9~10; 행 10:1~2; 계 17:14, 16."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,23,국가 통치자,3,"국가 통치자는 말씀과 성례의 시행, 또는 천국 열쇠의 권세를 자신의 것으로 삼아서는 안 된다.1) 그럼에도 일치와 평화가 교회 안에서 유지되도록, 하나님의 진리가 순전히 그리고 온전히 보존되도록, 신성모독을 하는 모든 자와 이단들이 억제되도록, 예배와 권징에 있어서 온갖 부패와 오용들이 방지되거나 개혁되도록, 그리고 하나님의 모든 규례가 적절히 제정되고 시행되며 지켜지도록 조치를 취할 권한이 있으며, 이것은 그의 의무이다.2) 이러한 일을 더 잘 실현하기 위하여, 그는 교회 회의를 소집하고, 회의에 참석하며, 회의에서 결의된 것이 하나님의 마음에 일치하도록 돌아볼 권세를 가지고 있다.3)","1) 대하 26:18; 마 18:17; 16:19; 고전 12:28~29; 엡 4:11~12; 고전 4:1~2; 롬 10:15; 히 5:4. 2) 사 49:23; 시 122:9; 스 7:23, 25~28; 레 24:16; 신 13:5~6, 12; 왕하 18:4; 대상 13:1~8; 왕하 23:1~25; 대하 34:33; 15:12~13. 3) 대하 19:8~11; 대하 29장~30장; 마 2:4~5."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,23,국가 통치자,4,"통치자들을 위해 기도하고,1) 이들의 신분을 존중하며,2) 이들에게 조세와 기타 세금을 내고,3) 이들의 합법적 명령에 순종하며, 이들의 권위에 복종하는 것은 양심을 따라 행할 국민의 의무이다.4) 불신앙이나 종교의 다름이 국가 통치자들의 정당하며 합법적인 권한을 무효화하지 않으며, 또 국민을 통치자에 대한 마땅한 순종으로부터 벗어나게 하지 않는다.5) 그리고 교회의 성직자들도 이러한 일에서 면제되지 않는다.6) 더욱이 교황은 지배권을 가진 통치자들에 대하여 또는 이들의 국민 중 누구에 대해서도 어떤 권세나 사법권도 갖지 않는다. 그리고 교황이 이들을 이단이라고 판정할지라도, 또는 다른 어떤 구실을 붙일지라도, 이들의 지배권이나 목숨을 빼앗을 권세나 사법권을 갖는 것은 더더욱 있을 수 없는 일이다.7)","1) 딤전 2:1~2. 2) 벧전 2:17. 3) 롬 13:6~7. 4) 롬 13:5; 딛 3:1. 5) 벧전 2:13~14, 16. 6) 롬 13:1; 왕상 2:35; 행 25:9~11; 벧후 2:1, 10~11; 유 1:8~11. 7) 살후 2:4; 계 13:15~17."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,24,혼인과 이혼,1,"혼인은 한 남자와 한 여자 사이에 이루어져야 한다. 한 남자가 한 명보다 많은 아내를 동시에 두는 것이나, 한 여자가 한 명보다 많은 남편을 동시에 두는 것은 합법하지 않다.1)",1) 창 2:24; 마 19:5~6; 잠 2:17.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,24,혼인과 이혼,2,"혼인은 남편과 아내가 서로 돕도록 제정되었다.1) 또 합법한 자녀에 의해 인류가 증가하도록, 거룩한 자손에 의해 교회가 성장하도록,2) 또한 부정을 방지하도록 제정되었다.3)","1) 창 2:18. 2) 말 2:15. 3) 고전 7:2, 9."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,24,혼인과 이혼,3,"분별하여 동의할 능력을 가진 모든 사람의 혼인은 합법하다.1) 그럼에도 주 안에서만 혼인하는 것이 그리스도인의 의무이다.2) 그러므로 참되며 개혁된 신앙을 고백하는 사람이라면 불신자, 천주교인, 또는 우상숭배자와 혼인해서는 안 된다. 또한 경건한 사람이라면 생활에 있어 사악하다고 잘 알려진 자나 저주받을 이단을 주장하는 자와 혼인함으로써 서로 맞지 않는 멍에를 함께 메어서는 안 된다.3) 6:14.",1) 히 13:4; 딤전 4:3; 고전 7:36~38; 창 24:57~58. 2) 고전 7:39. 3) 창 34:14; 출 34:16; 신 7:3~4; 왕상 11:4; 느 13:25~27; 말 2:11~12; 고후
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,24,혼인과 이혼,4,"말씀에서 금하고 있는 혈족이나 인척 관계 내에서 혼인해서는 안 된다.1) 근친상간에 해당하는 이런 혼인은 사람의 어떤 법으로나 양편의 동의에 의해서도 합법화될 수 없으므로 이들이 남편과 아내로 함께 살도록 허용될 수 없다.2) 남편은 혼인할 수 있는 자신의 혈족보다 더 가까운 촌수에 해당하는 아내의 혈족과 혼인해서는 안 되고, 또한 아내도 혼인할 수 있는 자신의 혈족보다 더 가까운 촌수에 해당하는 남편의 혈족과 혼인해서는 안 된다.3)",1) 레 18:1~30; 고전 5:1; 암 2:7. 2) 막 6:18; 레 18:24~28. 3) 레 20:19~21.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,24,혼인과 이혼,5,"약혼 후에 범한 간음이나 음행이 혼인 전에 드러났을 때, 잘못이 없는 당사자는 그 약혼을 파혼할 정당한 이유를 갖는다.1) 혼인 후에 범한 간음의 경우에는, 잘못이 없는 당사자가 요구하여 이혼하는 일은 합법하다.2) 그리고 이혼한 후에는, 마치 잘못을 범한 당사자가 죽은 것과 같아서, 다른 사람과 혼인하는 일은 합법하다.3)",1) 마 1:18~20. 2) 마 5:31~32. 3) 마 19:9; 롬 7:2~3.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,24,혼인과 이혼,6,"사람은 부패해서 하나님께서 혼인으로 짝지어 주신 사람들을 부당하게 갈라놓을 이유를 고안해 내는 경향이 있다. 그렇지만 간음, 또는 고의적인 유기 곧 교회나 국가 통치자에 의해서도 도무지 고쳐질 수 없는 유기 이 외에 어떤 것도 혼인으로 묶인 띠를 풀어놓을 이유로 충분하지 않다.1) 이러 한 경우에도 공적이며 질서 있는 절차를 따라야 하며, 이와 관련된 일을 당 사자들이 자신의 뜻과 판단에 따라 행하게 내버려두어서는 안 된다.2)",1) 마 19:8~9; 고전 7:15; 마 19:6. 2) 신 24:1~4.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,25,교회,1,"보이지 않는 공교회 곧 보편교회는 교회의 머리이신 그리스도 아래 하나로 모여져 왔거나 모여지고 있거나 모여질 모든 선택 받은 사람으로 구성된다. 그리고 이 교회는 그리스도의 신부이고, 몸이며, 만물 안에서 만물을 충만하게 하시는 이의 충만함이다.1)","1) 엡 1:10, 22~23; 5:23, 27, 32; 골 1:18."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,25,교회,2,"보이는 교회 역시 복음 아래에서 (이전에 율법 아래에서 한 민족에 한정되었던 것과 달리) 보편적이다. 이 교회는 온 세상에서 참된 신앙을 고백하는 자들과1) 이들의 자녀들로2) 구성된다. 그리고 이 교회는 주 예수 그리스도의 왕국이며,3) 하나님의 집이며 가족이고4) 일반적으로 이 교회 밖에서는 구원의 가능성이 없다.5)",1) 고전 1:2; 12:12~13; 시 2:8; 계 7:9; 롬 15:9~12. 2) 고전 7:14; 행 2:39; 겔 16:20~21; 롬 11:16; 창 3:15; 17:7. 3) 마 13:47; 사 9:7. 4) 엡 2:19; 3:14~15. 5) 행 2:47.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,25,교회,3,현세에서 세상 끝날까지 성도를 모으고 온전하게 하기 위하여 그리 스도께서 보이는 보편교회에 하나님의 직분과 말씀과 규례를 주셨다. 그리 고 그분 자신의 약속에 따라서 자신의 임재와 성령에 의하여 이것들이 그 목 적에 효과 있게 하신다.1),1) 고전 12:28; 엡 4:11~13; 마 28:19~20; 사 59:21.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,25,교회,4,"이 보편교회는 때로는 잘 보였고, 때로는 잘 보이지 않았다.1) 이 보편 교회의 구성원인 개교회들의 순수함은 복음의 교리가 가르쳐지고 받아들여 지며, 규례들이 시행되고, 공예배가 행해지는 일들의 순수함에 따라 더하거 나 덜하게 된다.2)","1) 롬 11:3~4; 계 12:6, 14. 2) 계 2~3장; 고전 5:6~7."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,25,교회,5,하늘 아래 가장 순수한 교회일지라도 혼합과 오류 아래 있다.1) 어떤 교회들은 그리스도의 교회가 아니라 사탄의 회당(會黨)이 될 정도로 타락하 기도 했다.2) 그럼에도 이 땅에는 하나님의 뜻에 따라서 하나님을 예배하는 교회가 항상 있을 것이다.3),"1) 고전 13:12; 계 2~3장; 마 13:24~30, 47. 2) 계 18:2; 롬 11:18~22. 3) 마 16:18; 시 72:17; 102:28; 마 28:19~20."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,25,교회,6,"주 예수 그리스도 외에 교회의 다른 머리는 없다.1) 로마 교황은 어떤 의미에서도 교회의 머리일 수 없다. 오히려 그는 그리스도를 대적하고 하나 님으로 불리는 모든 것에 대적하여 교회에서 자신을 높이는 적그리스도이 며, 불법의 사람이고, 멸망의 아들이다.2)","1) 골 1:18; 엡 1:22. 2) 마 23:8~10; 살후 2:3~4, 8, 9; 계 13:6."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,26,성도의 교제,1,"모든 성도는 자신들의 머리이신 예수 그리스도에게 그분의 성령에 의하여 그리고 믿음으로 연합되어 그리스도와 함께 그분의 은혜, 고난, 죽 음, 부활, 그리고 영광에 참여한다.1) 그리고 사랑 안에서 서로 연합되어 각 사람의 은사와 은혜를 나눈다.2) 또한 속사람과 겉사람 모두와 관련하여 서 로의 유익에 기여하는 공적, 사적 의무를 행할 책임이 있다.3)","1) 요일 1:3; 엡 3:16~19; 요 1:16; 엡 2:5~6; 빌 3:10; 롬 6:5~6; 딤후 2:12. 2) 엡 4:15~16; 고전 12:7; 3:21~23; 골 2:19. 3) 살전 5:11, 14; 롬 1:11~12, 14; 요일 3:16~18; 갈 6:10."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,26,성도의 교제,2,"신앙고백을 할 때, 성도는 하나님을 예배하는 일과, 서로의 덕을 세 우는 데 도움이 되는 영적 봉사를 행하는 일에 있어 거룩한 친교와 교제를 지속할 의무를 지닌다.1) 또한 자신들의 다양한 능력과 필요에 따라 육적인 일들에서 서로를 도울 의무를 지닌다. 이러한 교제는 하나님께서 기회를 주 시는 대로 각 처에서 주 예수님의 이름을 부르는 모든 사람에게 확장되어야 한다.2)","1) 히 10:24~25; 행 2:42, 46; 사 2:3; 고전 11:20. 2) 행 2:44~45; 요일 3:17; 고후 8~9장; 행 11:29~30"
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,26,성도의 교제,3,"그리스도와 함께하는 이 교제로 말미암아 성도가 어떤 식으로든 그 리스도의 신적 본질에 참여하거나, 또는 어떤 점에서든 그리스도와 동등해 지는 것은 결코 아니다. 이 두 주장은 다 불경건하며 신성모독이다.1) 또한 성 도로서 서로 교제한다고 하여 각 사람의 재산과 소유에 대한 사적 소유권을 빼앗거나 침해해서는 안 된다.2)",1) 골 1:18~19; 고전 8:6; 사 42:8; 딤전 6:15~16; 시 45:7; 히 1:8~9. 2) 출 20:15; 엡 4:28; 행 5:4.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,27,성례,1,"성례는 은혜언약의 거룩한 표지이고 인장이며,1) 하나님께서 직접 제 정하신 것으로,2) 그리스도와 그분의 은택들을 나타내고, 그리스도 안에 있 는 우리의 권리를 확증하며,3) 또한 교회에 속한 사람들을 세상에 속한 사람 들과 눈에 보이게 구별하고,4) 하나님의 말씀을 따라 그리스도 안에서 하나 님을 섬기는 일에 엄숙히 참여하도록 하기 위한 것이다.5)","1) 롬 4:11; 창 17:7, 10. 2) 마 28:19; 고전 11:23. 3) 고전 10:16; 11:25~26; 갈 3:27. 4) 롬 15:8; 출 12:48; 창 34:14. 5) 롬 6:3~4; 고전 10:16, 21."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,27,성례,2,각 성례에는 표지와 표지가 가리키는 실체 사이에 영적 관계 또는 성 례전적 연합이 있다. 따라서 표지의 이름과 효과는 그 실체에서 기인한다.1),1) 창 17:10; 마 26:27~28; 딛 3:5.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,27,성례,3,"성례가 바르게 시행될 때, 성례 안에서 또 성례에 의하여 제시되는 은 혜는 성례 안에 있는 어떤 힘에 의해 주어지는 것이 아니다. 성례의 효력은 집례자의 경건이나 의향에 의존하는 것이 아니라,1) 성령 하나님의 역사하심과 제정의 말씀에 의존한다.2) 이 제정의 말씀은 성례의 시행 권한을 부여하 는 명령과 더불어, 합당하게 받는 자에게 제시되는 은택의 약속을 담고 있 다.3)",1) 롬 2:28~29; 벧전 3:21. 2) 마 3:11; 고전 12:13. 3) 마 26:27~28; 28:19~20.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,27,성례,4,"복음에는 그리스도 우리 주님께서 제정하신 오직 두 가지 성례가 있 을 뿐이니, 곧 세례와 성찬이다. 이 둘 가운데 어느 것도 합법하게 임직받은 말씀 사역자 외에는 누구에 의해서도 시행되어서는 안 된다.1)","1) 마 28:19; 고전 11:20, 23; 4:1; 히 5:4."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,27,성례,5,"구약의 성례들은, 이것들이 표지하고 제시하는 영적인 실체들과 관 련하여, 본질상 신약의 성례들과 동일하다.1)",1) 고전 10:1~4.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,28,세례,1,"세례는 신약의 성례이다.1) 예수 그리스도께서 제정하신 것으로, 보이 는 교회에 수세자를 엄숙히 가입시키는 것일 뿐 아니라,2) 수세자를 위한 은 혜언약의 표지와 인장이다.3) 그리스도께 접붙임 받음,4) 중생,5) 죄 사함,6) 그 리고 예수 그리스도로 말미암아 하나님께 자신을 드려 새 생명 가운데 행함 의 표지와 인장이다.7) 이 성례는 그리스도께서 친히 명하신 대로 그분의 교 회 안에서 세상 끝까지 계속되어야 한다.8)",1) 마 28:19. 2) 고전 12:13. 3) 롬 4:11; 골 2:11~12. 4) 갈 3:27; 롬 6:5. 5) 딛 3:5. 6) 막 1:4. 7) 롬 6:3~4. 8) 마 28:19~20.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,28,세례,2,"이 성례에서 사용되는 외적 요소는 물이다. 수세자는 물로 세례를 받 되, 세례를 주도록 합법하게 부름을 받은 복음 사역자에 의하여, 성부와 성 자와 성령의 이름으로 받아야 한다.1)",1) 마 3:11; 요 1:33; 마 28:19~20.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,28,세례,3,"수세자를 물에 잠그는 것은 필수가 아니며, 물을 붓거나 뿌리는 것으로도 세례는 바르게 시행된다.1)","1) 히 9:10, 19~22; 행 2:41; 행 16:33; 마 7:4."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,28,세례,4,"그리스도에 대한 믿음과 순종을 실제로 고백하는 사람뿐만 아니라,1) 부모 중 한편이나 양편이 믿는 유아도 또한 세례를 받아야 한다.2)","1) 막 16:15~16; 행 8:37~38. 2) 창 17:7, 9; 갈 3:9, 14; 골 2:11~12; 행 2:38~39; 롬 4:11~12; 고전 7:14; 마 28:19; 막 10:13~16; 눅 18:15."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,28,세례,5,"이 규례를 경멸하거나 소홀히 하는 것은 중대한 죄이다.1) 그럼에도 은혜와 구원이 세례와 뗄 수 없게 결합되어 있는 것은 아니다. 따라서 세례 없이는 중생이나 구원을 받지 못한다거나,2) 혹은 세례받은 사람은 누구나 의심할 여지 없이 중생하였다고는 할 수 없다.3)","1) 눅 7:30; 출 4:24~26. 2) 롬 4:11; 행 10:2, 4, 22, 31, 45, 47. 3) 행 8:13, 23."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,28,세례,6,"세례의 효력은 시행되는 시점에 한정되어 있지 않다.1) 그럼에도 이 규례가 바르게 시행될 때, 약속된 은혜가 제안될 뿐만 아니라, 하나님의 의지의 경륜에 따라 은혜에 속한 (성인이든 유아이든) 사람에게는 하나님께서 정하신 때에 성령 하나님에 의하여 실제로 제시되고 전달된다.2)","1) 요 3:5, 8. 2) 갈 3:27; 딛 3:5; 엡 5:25~26; 행 2:38, 41."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,28,세례,7,세례의 성례는 누구에게나 단 한 번만 시행되어야 한다.1),1) 딛 3:5.
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,29,주의 만찬(성찬),1,"우리 주 예수님께서, 배신당하셨던 밤에, 주의 만찬이라 불리는 자신 의 몸과 피의 성례를 제정하셨다. 이는 죽음으로 자신을 희생하심을 영원히 기억하게 하고, 이 죽음으로 인한 모든 은택을 참된 신자들에게 인치며, 이 들이 주님 안에서 영적 양식을 공급받아 성장하고, 주님께 마땅히 행하여야 하는 모든 의무를 더욱 잘 감당하도록 그분 자신의 교회에서 주의 만찬을 세 상 끝날까지 지키게 하심이다. 또한 주님의 신비한 몸의 지체로서 주님과 교 제함과 서로 간에 교제함의 띠와 보증이 되도록 하심이다.1)","1) 고전 11:23~26; 10:16~17, 21; 12:13."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,29,주의 만찬(성찬),2,"이 성례에서 그리스도께서 성부 하나님께 바쳐지는 것이 아니며, 또 한 산 자와 죽은 자의 죄 사함을 위한 희생제사가 실제로 행해지는 것도 결 코 아니다.1) 단지 십자가 위에서 단번에 스스로 자신을 바치신 그 한 번의 봉 헌을 기념하는 것일 뿐이다. 그리고 이것에 대해 할 수 있는 모든 찬송을 하 나님께 영적으로 올려드리는 것일 뿐이다.2) 그러므로 교황주의자들이 미사 라고 부르는 희생제사는 선택받은 자들의 모든 죄를 위한 유일한 화목제물, 곧 그리스도의 단 하나뿐인 희생제사에 대한 지극히 혐오스러운 훼손이다.3)","1) 히 9:22, 25~26, 28. 2) 고전 11:24~26; 마 26:26~27. 3) 히 7:23~24, 27; 10:11~12, 14, 18."
웨스트민스터 신앙고백서,웨스트민스터 총회,,영음사,29,주의 만찬(성찬),3,"이 규례에서, 주 예수님께서 자신의 사역자들에게 명하여, 제정의 말 씀을 회중에게 선포하게 하시고, 기도함으로 빵과 포도주를 축사하여 이것 들을 일상적 용도가 아닌 거룩한 용도를 위해 따로 구분하게 하시며, 빵을 가지고 떼며 잔을 가지고 (자신들도 참여하면서) 이 두 요소를 모두 수찬자 들에게 나누어주게 하셨다.1) 그러나 예식에 참석하지 않은 자에게는 나누어 주지 않도록 하셨다.2)",1) 마 26:26~28; 막 14:22~24; 눅 22:19~20; 고전 11:23~26. 2) 행 20:7; 고전 11:20.
